"key","config_id","sigma_ps","se_psi_obs","K","ex_violation","psi","mu_b","bf_true","true_zone","method","bias","rmse","sd","coverage","ci_width"
"cfg6_psi-0.01_mu-0.25_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.25,0.961538461538462,"bias-dominated","mcmc",-0.26747966941439,0.299339584071658,0.134450325146851,0.565,0.508804684003302
"cfg6_psi-0.01_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.2,0.952380952380952,"bias-dominated","mc",-0.290401384959245,0.338963327358255,0.174910739162026,0.327,0.319449708021945
"cfg6_psi-0.01_mu-0.2_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.2,0.952380952380952,"bias-dominated","mcmc",-0.314673695037638,0.346544886139862,0.1452408987845,0.548,0.627916816632253
"cfg6_psi-0.01_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.15,0.9375,"bias-dominated","mc",-0.367864625876119,0.416713496128061,0.195867605803762,0.309,0.413737223770339
"cfg6_psi-0.01_mu-0.15_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.15,0.9375,"bias-dominated","mcmc",-0.391149847184493,0.422250149096904,0.159129845621974,0.53,0.757623251093299
"cfg6_psi-0.01_mu-0.1_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.1,0.909090909090909,"bias-dominated","mc",-0.493039162539079,0.543186329514151,0.228069701105566,0.264,0.521821038536182
"cfg6_psi-0.01_mu-0.1_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.1,0.909090909090909,"bias-dominated","mcmc",-0.510908159736767,0.53737519053996,0.166651493970775,0.463,0.768833322943386
"cfg6_psi-0.01_mu-0.05_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.05,0.833333333333333,"bias-dominated","mc",-0.632116076224072,0.663096708876975,0.200416262266163,0.273,0.528150455279541
"cfg6_psi-0.01_mu-0.05_sps0.1","sps0.1_K12_exV0.3",0.1,0.1,12,0.3,-0.01,-0.05,0.833333333333333,"bias-dominated","mcmc",-0.532018387887905,0.546135650190879,0.12343346052731,0.613,0.752424838693415
"cfg7_psi-0.4_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.4,0.5,"mixed","mc",-0.0556429639355831,0.0671637685164413,0.0376330787261407,0.333,0.0836394705473023
"cfg7_psi-0.4_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.4,0.5,"mixed","mcmc",-0.0565063197574253,0.0673675204413709,0.036698302457926,0.662,0.15445520616926
"cfg7_psi-0.4_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.35,0.466666666666667,"mixed","mc",-0.060724317161915,0.071328638583922,0.0374397345233121,0.319,0.0890094468354055
"cfg7_psi-0.4_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.35,0.466666666666667,"mixed","mcmc",-0.0618306214849428,0.0717096600292741,0.0363396499495835,0.684,0.16437713818905
"cfg7_psi-0.4_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.3,0.428571428571428,"mixed","mc",-0.0639398548361556,0.0738326946965635,0.0369367851305861,0.323,0.0965681113953122
"cfg7_psi-0.4_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.3,0.428571428571428,"mixed","mcmc",-0.0649004168253706,0.0739565417344662,0.035479074479768,0.68,0.176898224104909
"cfg7_psi-0.4_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.25,0.384615384615385,"mixed","mc",-0.0717047587929067,0.0794657733540591,0.03426968211586,0.287,0.103457344702623
"cfg7_psi-0.4_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.25,0.384615384615385,"mixed","mcmc",-0.0724209792269868,0.0793019589614445,0.0323271945958415,0.69,0.19060239067558
"cfg7_psi-0.4_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.2,0.333333333333333,"mixed","mc",-0.0761184230308985,0.0833922689575233,0.0340795776791303,0.291,0.112431715500282
"cfg7_psi-0.4_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.2,0.333333333333333,"mixed","mcmc",-0.0775088806974537,0.0835223503021124,0.031133996511136,0.717,0.206954527062567
"cfg7_psi-0.4_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated","mc",-0.0840256831958525,0.089872259399109,0.0319018071317164,0.239,0.121543059323821
"cfg7_psi-0.4_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.15,0.272727272727273,"effect-dominated","mcmc",-0.0852169793485866,0.0900736666352965,0.0291921913508554,0.735,0.225282274045221
"cfg7_psi-0.4_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.1,0.2,"effect-dominated","mc",-0.0938563021455924,0.0984959625161941,0.0298888360775199,0.234,0.132770956058782
"cfg7_psi-0.4_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.1,0.2,"effect-dominated","mcmc",-0.0943213363302268,0.097574648345699,0.0249984486539099,0.775,0.219442968118436
"cfg7_psi-0.4_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated","mc",-0.0890520074420088,0.0905532949739402,0.016428910806749,0.191,0.0906156826822151
"cfg7_psi-0.4_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.4,-0.05,0.111111111111111,"effect-dominated","mcmc",-0.0632706979804135,0.0637760182554393,0.00801645464869404,0.975,0.147314488792725
"cfg7_psi-0.36_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.4,0.526315789473684,"bias-dominated","mc",-0.0584251094772217,0.0716311507569981,0.041463810593521,0.326,0.0877224631196715
"cfg7_psi-0.36_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.4,0.526315789473684,"bias-dominated","mcmc",-0.0596173831543799,0.0721368546046075,0.0406342781729021,0.664,0.16255958964449
"cfg7_psi-0.36_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.35,0.492957746478873,"mixed","mc",-0.0627208892440646,0.0753614611699595,0.0417993668513563,0.328,0.0946809565702545
"cfg7_psi-0.36_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.35,0.492957746478873,"mixed","mcmc",-0.0641195494731925,0.0759022561684095,0.0406384959633576,0.687,0.174224877381963
"cfg7_psi-0.36_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.3,0.454545454545455,"mixed","mc",-0.0687778804136075,0.0798934326841869,0.0406720785041047,0.325,0.101376311532184
"cfg7_psi-0.36_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.3,0.454545454545455,"mixed","mcmc",-0.0695257162214791,0.0799953779356496,0.0395853795893763,0.674,0.187404324121698
"cfg7_psi-0.36_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.25,0.40983606557377,"mixed","mc",-0.0769642992993342,0.0858818265663341,0.0381266102104361,0.27,0.108481397079172
"cfg7_psi-0.36_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.25,0.40983606557377,"mixed","mcmc",-0.0779114794458547,0.0858723901307846,0.0361271910237025,0.669,0.202337644490674
"cfg7_psi-0.36_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.2,0.357142857142857,"mixed","mc",-0.0813718758230687,0.089374731850655,0.0369841634589499,0.298,0.120258311077604
"cfg7_psi-0.36_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.2,0.357142857142857,"mixed","mcmc",-0.0826737250236561,0.089683377349427,0.0347760368105518,0.716,0.222352348003725
"cfg7_psi-0.36_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.15,0.294117647058824,"effect-dominated","mc",-0.089911215234519,0.0969519775590971,0.0362901681447696,0.259,0.132640988329467
"cfg7_psi-0.36_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.15,0.294117647058824,"effect-dominated","mcmc",-0.0912774762303039,0.0973504668964628,0.0338626995439821,0.727,0.24443175607031
"cfg7_psi-0.36_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.1,0.217391304347826,"effect-dominated","mc",-0.10255924726343,0.107752091469619,0.0330636843691074,0.221,0.143524258023358
"cfg7_psi-0.36_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.1,0.217391304347826,"effect-dominated","mcmc",-0.103007461447273,0.106702752012609,0.0278516765948118,0.746,0.237336052773795
"cfg7_psi-0.36_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.05,0.121951219512195,"effect-dominated","mc",-0.098145642811093,0.0998076488768176,0.0181474213158753,0.179,0.0977431470581848
"cfg7_psi-0.36_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.36,-0.05,0.121951219512195,"effect-dominated","mcmc",-0.0699949167370641,0.0706118172300163,0.00931811089692462,0.953,0.159722106655641
"cfg7_psi-0.31_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.4,0.563380281690141,"bias-dominated","mc",-0.0637086326793093,0.0792483218964952,0.0471564457515543,0.318,0.0936724655953694
"cfg7_psi-0.31_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.4,0.563380281690141,"bias-dominated","mcmc",-0.0649610388714122,0.0796387192044208,0.0460924455719835,0.648,0.173357021125208
"cfg7_psi-0.31_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.35,0.53030303030303,"bias-dominated","mc",-0.0682022758614347,0.0833076413809131,0.0478633845789759,0.324,0.101165432939265
"cfg7_psi-0.31_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.35,0.53030303030303,"bias-dominated","mcmc",-0.0697986415963035,0.0839036612926569,0.046584806039925,0.648,0.187180101422708
"cfg7_psi-0.31_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.3,0.491803278688525,"mixed","mc",-0.0732016609313121,0.086921543056361,0.0468942486319036,0.333,0.110209845432679
"cfg7_psi-0.31_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.3,0.491803278688525,"mixed","mcmc",-0.0741592079473876,0.0872309435380107,0.0459539024272806,0.666,0.203173027293034
"cfg7_psi-0.31_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.25,0.446428571428571,"mixed","mc",-0.0827166314862158,0.0937172982943305,0.0440775873757964,0.282,0.117971010129977
"cfg7_psi-0.31_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.25,0.446428571428571,"mixed","mcmc",-0.0834887764682547,0.0937251936367558,0.0426128147164585,0.659,0.221512534478134
"cfg7_psi-0.31_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.2,0.392156862745098,"mixed","mc",-0.0894906725356697,0.0998130725861333,0.0442269715582184,0.314,0.132017109059128
"cfg7_psi-0.31_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.2,0.392156862745098,"mixed","mcmc",-0.0911641646664658,0.10039777422149,0.0420782453058908,0.691,0.244097656729675
"cfg7_psi-0.31_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.15,0.326086956521739,"effect-dominated","mc",-0.0994837922633248,0.108657602419541,0.0437191148294682,0.278,0.148922117234984
"cfg7_psi-0.31_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.15,0.326086956521739,"effect-dominated","mcmc",-0.100766256911281,0.108659347105436,0.0406776333053018,0.718,0.272633067506056
"cfg7_psi-0.31_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.1,0.24390243902439,"effect-dominated","mc",-0.113642882516546,0.119962429322801,0.0384416110460843,0.247,0.162966817540601
"cfg7_psi-0.31_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.1,0.24390243902439,"effect-dominated","mcmc",-0.114365291179635,0.11897095453662,0.0327985356486005,0.746,0.267889113250849
"cfg7_psi-0.31_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.05,0.138888888888889,"effect-dominated","mc",-0.112265015957807,0.11417128041235,0.0207865230986627,0.201,0.111725181733659
"cfg7_psi-0.31_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.31,-0.05,0.138888888888889,"effect-dominated","mcmc",-0.0795759505413081,0.0804048589075661,0.0115213789785106,0.921,0.182680981059644
"cfg7_psi-0.27_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.4,0.597014925373134,"bias-dominated","mc",-0.0664982442184155,0.0844087118062707,0.0520146101045308,0.324,0.100042267657551
"cfg7_psi-0.27_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.4,0.597014925373134,"bias-dominated","mcmc",-0.0679586375855479,0.0848422223830784,0.0508174053361738,0.641,0.184636938979782
"cfg7_psi-0.27_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.35,0.564516129032258,"bias-dominated","mc",-0.0737909711531232,0.0910778241258578,0.0534126908076998,0.322,0.106898777302142
"cfg7_psi-0.27_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.35,0.564516129032258,"bias-dominated","mcmc",-0.0752857716718251,0.0915515862819433,0.0521196891444533,0.613,0.198400903263568
"cfg7_psi-0.27_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.3,0.526315789473684,"bias-dominated","mc",-0.0794548321835593,0.0956315601356315,0.0532462214317043,0.324,0.11783406239166
"cfg7_psi-0.27_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.3,0.526315789473684,"bias-dominated","mcmc",-0.0808132143255842,0.0961143196265652,0.0520566683948281,0.649,0.217048941943134
"cfg7_psi-0.27_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.25,0.480769230769231,"mixed","mc",-0.0861130731571241,0.100595075745385,0.052025133446881,0.321,0.128955086154488
"cfg7_psi-0.27_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.25,0.480769230769231,"mixed","mcmc",-0.0872770806240251,0.100748378714318,0.0503535747867508,0.67,0.239937517008615
"cfg7_psi-0.27_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.2,0.425531914893617,"mixed","mc",-0.0962748641483153,0.110364184473774,0.053984424289331,0.313,0.143479653056122
"cfg7_psi-0.27_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.2,0.425531914893617,"mixed","mcmc",-0.0978684630748569,0.110577825454639,0.0514963230622432,0.672,0.265622832428094
"cfg7_psi-0.27_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.15,0.357142857142857,"mixed","mc",-0.108327705091227,0.118900858442892,0.049040058885572,0.285,0.161656141258751
"cfg7_psi-0.27_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.15,0.357142857142857,"mixed","mcmc",-0.108919295962287,0.118297576692123,0.0461848097859411,0.712,0.298287611662359
"cfg7_psi-0.27_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.1,0.27027027027027,"effect-dominated","mc",-0.124241691810646,0.131927321683954,0.0443935920347016,0.264,0.182978281308762
"cfg7_psi-0.27_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.1,0.27027027027027,"effect-dominated","mcmc",-0.12563541515127,0.13127215126195,0.0380732153414292,0.754,0.299964777864161
"cfg7_psi-0.27_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.05,0.15625,"effect-dominated","mc",-0.1256412903829,0.127898191537108,0.0239329550143375,0.211,0.126424684988367
"cfg7_psi-0.27_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.27,-0.05,0.15625,"effect-dominated","mcmc",-0.0890034880342041,0.0901644441450011,0.0144296333994441,0.895,0.207867679613167
"cfg7_psi-0.23_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.4,0.634920634920635,"bias-dominated","mc",-0.0687311343303061,0.0894187149598984,0.0572277272964818,0.33,0.10623535996583
"cfg7_psi-0.23_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.4,0.634920634920635,"bias-dominated","mcmc",-0.0702819946578361,0.0897618836174472,0.0558637425814208,0.656,0.196917689167884
"cfg7_psi-0.23_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.35,0.603448275862069,"bias-dominated","mc",-0.0789224109935932,0.0986404779149552,0.0592005205034297,0.309,0.114188382963913
"cfg7_psi-0.23_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.35,0.603448275862069,"bias-dominated","mcmc",-0.0804919406401335,0.0990068290295689,0.0576777809289538,0.609,0.212548132606314
"cfg7_psi-0.23_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.3,0.566037735849057,"bias-dominated","mc",-0.083997516625312,0.103850246231021,0.0610984767968164,0.329,0.127619153522048
"cfg7_psi-0.23_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.3,0.566037735849057,"bias-dominated","mcmc",-0.0852651453232819,0.104148125324401,0.0598353346180628,0.643,0.234126485898968
"cfg7_psi-0.23_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.25,0.520833333333333,"bias-dominated","mc",-0.0890570962171822,0.108825890294942,0.0625765438138438,0.358,0.141038009624901
"cfg7_psi-0.23_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.25,0.520833333333333,"bias-dominated","mcmc",-0.0904006402688288,0.108973781559979,0.0608828056391163,0.668,0.261302523573221
"cfg7_psi-0.23_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.2,0.465116279069767,"mixed","mc",-0.105173192952381,0.122748089439408,0.0633222129104321,0.32,0.159250204558188
"cfg7_psi-0.23_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.2,0.465116279069767,"mixed","mcmc",-0.106589117450112,0.122725269469057,0.0608601327900453,0.675,0.291178384389059
"cfg7_psi-0.23_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.15,0.394736842105263,"mixed","mc",-0.119848826548903,0.133054694994358,0.0578200120086571,0.281,0.176775200871224
"cfg7_psi-0.23_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.15,0.394736842105263,"mixed","mcmc",-0.120823700123852,0.132325720268867,0.0539874464800237,0.693,0.328358732733003
"cfg7_psi-0.23_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.1,0.303030303030303,"effect-dominated","mc",-0.139390017161748,0.149212234437263,0.0532686734674436,0.259,0.20388060924917
"cfg7_psi-0.23_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.1,0.303030303030303,"effect-dominated","mcmc",-0.141547352265965,0.14892553125935,0.0463174506380475,0.715,0.335743776149668
"cfg7_psi-0.23_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.05,0.178571428571429,"effect-dominated","mc",-0.141358816496229,0.144413001664937,0.0295579722305982,0.24,0.147408077293685
"cfg7_psi-0.23_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.23,-0.05,0.178571428571429,"effect-dominated","mcmc",-0.100866990041502,0.102778214606252,0.0197383210769089,0.863,0.242026788221751
"cfg7_psi-0.18_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.4,0.689655172413793,"bias-dominated","mc",-0.0723679689821509,0.0996142603685942,0.068487725197171,0.329,0.115602636790656
"cfg7_psi-0.18_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.4,0.689655172413793,"bias-dominated","mcmc",-0.0737987134105201,0.09985052948752,0.0672934361170126,0.632,0.214543387003795
"cfg7_psi-0.18_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.35,0.660377358490566,"bias-dominated","mc",-0.0802632388060732,0.107415979524453,0.0714220292334016,0.335,0.126345126194287
"cfg7_psi-0.18_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.35,0.660377358490566,"bias-dominated","mcmc",-0.0815767478127309,0.107332318670545,0.0697877580860158,0.641,0.234876711592945
"cfg7_psi-0.18_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.3,0.625,"bias-dominated","mc",-0.0898587930821596,0.118283486865988,0.0769564998805675,0.329,0.14166601669201
"cfg7_psi-0.18_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.3,0.625,"bias-dominated","mcmc",-0.0913788113948504,0.118556696574812,0.075573238948993,0.632,0.259532035018594
"cfg7_psi-0.18_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.25,0.581395348837209,"bias-dominated","mc",-0.0963212467712165,0.125634513291055,0.0807016797311557,0.364,0.158244803265543
"cfg7_psi-0.18_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.25,0.581395348837209,"bias-dominated","mcmc",-0.0977001704124958,0.125876276873393,0.079409190906827,0.645,0.293279139089321
"cfg7_psi-0.18_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.2,0.526315789473684,"bias-dominated","mc",-0.115009226037392,0.141211013396574,0.0819765111428055,0.325,0.182045796076385
"cfg7_psi-0.18_mu-0.2_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.2,0.526315789473684,"bias-dominated","mcmc",-0.11611432998589,0.140566436447263,0.0792632834009916,0.658,0.331882253997401
"cfg7_psi-0.18_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.15,0.454545454545455,"mixed","mc",-0.133949275349011,0.153248999075496,0.0744875543085103,0.3,0.205792553403421
"cfg7_psi-0.18_mu-0.15_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.15,0.454545454545455,"mixed","mcmc",-0.135546800545451,0.153061173845588,0.0711326060856025,0.665,0.380696517863689
"cfg7_psi-0.18_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.1,0.357142857142857,"mixed","mc",-0.162285543108053,0.177054736329507,0.0708293650528462,0.269,0.244876429655363
"cfg7_psi-0.18_mu-0.1_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.1,0.357142857142857,"mixed","mcmc",-0.16428615140908,0.176171653454346,0.0636440295591786,0.694,0.403295529698852
"cfg7_psi-0.18_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.05,0.217391304347826,"effect-dominated","mc",-0.170932098912086,0.175674302384821,0.04056258625021,0.255,0.183082979353101
"cfg7_psi-0.18_mu-0.05_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.18,-0.05,0.217391304347826,"effect-dominated","mcmc",-0.122567385637083,0.126871663258396,0.0327830694976568,0.814,0.298902535618002
"cfg7_psi-0.14_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.4,0.740740740740741,"bias-dominated","mc",-0.0785321467334439,0.112306913648833,0.0803243224655078,0.331,0.12426622104217
"cfg7_psi-0.14_mu-0.4_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.4,0.740740740740741,"bias-dominated","mcmc",-0.0805123115476912,0.11244461416091,0.0785348754994438,0.585,0.228192789824586
"cfg7_psi-0.14_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.35,0.714285714285714,"bias-dominated","mc",-0.0848236772861787,0.117448884149846,0.0812760109112389,0.359,0.137572802276947
"cfg7_psi-0.14_mu-0.35_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.35,0.714285714285714,"bias-dominated","mcmc",-0.0861780070043151,0.117339010103324,0.0796752316804629,0.641,0.253387255877627
"cfg7_psi-0.14_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.3,0.681818181818182,"bias-dominated","mc",-0.0933340991698196,0.133184518928768,0.0950573401287772,0.333,0.155038926366637
"cfg7_psi-0.14_mu-0.3_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.3,0.681818181818182,"bias-dominated","mcmc",-0.095271290291018,0.132630687126615,0.092319029550682,0.611,0.28249849468856
"cfg7_psi-0.14_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.25,0.641025641025641,"bias-dominated","mc",-0.107159398530413,0.143582998976428,0.0956142404908898,0.347,0.172699201834762
"cfg7_psi-0.14_mu-0.25_sps0.06","sps0.06_K25_exV0.3",0.06,0.06,25,0.3,-0.14,-0.25,0.641025641025641,"bias-dominated","mcmc",-0.108920730929525,0.143522445952703,0.0935078102438569,0.616,0.319345745467855
